time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.40447485238,1.40301233992,17.4044425174,0.0476479114766,0.181993319461,0.0,-1.90580659545,1.50199178962,5.14470299614,-0.0833441409412,0.157529097931,0.0,460.59376060032366,460.2006986173839,460.22421633805743,460.9884020313256
2.580000000000002,-1.52246646943,1.49397346017,17.7148556364,0.042586791952,0.191528368889,0.0,-2.02810467728,1.52951195047,5.20185616839,-0.0864465434699,0.161555620691,0.0,455.26178021497157,455.6071680372262,454.7485227310135,454.4942450541637
2.640000000000002,-1.64760740747,1.58640069859,18.026732529,0.0382531681478,0.201092440517,0.0,-2.14409549538,1.55095912471,5.19379479593,-0.0530791652187,0.154707608695,0.0,435.6560918978103,435.10770130365125,433.77588894330705,436.5648046514816
2.700000000000002,-1.77996470183,1.68005457279,18.3385134753,0.0350193200374,0.210217136131,0.0,-2.26861760488,1.57052167317,5.1985641008,-0.0555857878079,0.146227413937,0.0,439.90421401567187,439.22334763450584,440.6263444050506,440.41708128193443
2.760000000000002,-1.91992677879,1.77481342264,18.6503904339,0.0315397082698,0.218974289587,0.0,-2.39754919311,1.58777975685,5.19701638507,-0.063303137762,0.145397777754,0.0,438.2064537621802,438.1577402081398,439.59216012887964,438.9496821067931
2.820000000000002,-2.06738598801,1.87048471821,18.960356821,0.0275423676271,0.227470400519,0.0,-2.51850148131,1.60093868489,5.13517656053,-0.0742569390429,0.132669920018,0.0,419.6634511300378,418.5768860879016,419.84748669546616,418.8921875614606
2.880000000000002,-2.22292608984,1.96695382557,19.2695103225,0.023213913415,0.235855402695,0.0,-2.66689093363,1.61425825032,5.16941198561,-0.0682152298453,0.151073736618,0.0,450.1571359561406,451.6617493268434,451.0351755249962,451.51899829816625
2.940000000000002,-2.38784134472,2.06416549922,19.5819263315,0.0193082999613,0.244949106231,0.0,-2.8310850853,1.62570232401,5.24365365056,-0.0594877744584,0.152519086132,0.0,465.2351089808437,465.36878230075064,464.0999891864732,464.781663066592
3.000000000000002,-2.56336195976,2.16202487593,19.9009831296,0.0154399395937,0.253920024736,0.0,-3.02039637339,1.63583504297,5.39032875163,-0.0769894104959,0.142714756869,0.0,488.4426374077121,487.7295514497626,489.60573543623326,488.2989137596191
3.0600000000000023,-2.74901982841,2.26031867114,20.2233164374,0.0112224636312,0.262869252699,0.0,-3.1689666633,1.64024368027,5.35385782435,-0.0594615286456,0.159632823957,0.0,432.1963261707994,433.64147933577345,433.38405651959397,434.8510966084209
3.1200000000000023,-2.94347109841,2.3587958985,20.5423675266,0.00843727060722,0.272234156466,0.0,-3.31356272867,1.64208049141,5.28106376316,-0.0283894151356,0.147828588182,0.0,422.074540084032,421.0787325031638,420.72405957865425,423.4046685187175
3.1800000000000024,-3.14749356825,2.45736385812,20.8596346228,0.00687480437832,0.281202446842,0.0,-3.48795278353,1.64336168033,5.29388232041,-0.0217161958801,0.152566377735,0.0,451.25174780049946,451.65470125455226,449.703209213185,450.24340472930896
3.2400000000000024,-3.36207689967,2.55597825075,21.177339522,0.00536049363419,0.290184243742,0.0,-3.66560303642,1.64365360021,5.29567567959,-0.0334244651818,0.143239936166,0.0,448.66120770984344,447.9239981621207,449.22999675857636,448.27928053913314
3.3000000000000025,-3.58745790752,2.65457930782,21.494977628,0.00361924691388,0.298609346693,0.0,-3.84783233795,1.6428782985,5.29167551639,-0.0214163669838,0.134083691334,0.0,447.5870043148483,446.85919347795306,448.1955623791929,449.170396024902
3.3600000000000025,-3.82344769594,2.75309903929,21.8107354608,0.00258772973006,0.306791091762,0.0,-4.01922172753,1.64101876954,5.23328920568,-0.00985709455561,0.140564960245,0.0,430.7351175885838,431.3007941851946,430.67347829288735,431.6503426309445
3.4200000000000026,-4.07008957879,2.85149405467,22.1236131509,0.00231248651855,0.31601158906,0.0,-4.20294908983,1.63877984668,5.1954814486,0.00428566227675,0.171759633527,0.0,437.26475218082385,439.87816248389197,438.4312352741329,439.6050449914316
3.4800000000000026,-4.32813018468,2.94975397567,22.4347540739,0.00260647871683,0.326319399563,0.0,-4.39927192022,1.63657476771,5.17519069861,0.00610088767252,0.171871047926,0.0,446.3007938133701,446.33808530113214,445.2990428754951,445.44745376544205
3.5400000000000027,-4.59874959501,3.04789198706,22.7463683216,0.00255663524792,0.336343565014,0.0,-4.62220753496,1.63471155002,5.21087248859,-0.0206650119847,0.155152334079,0.0,466.08329533579104,464.7996411165873,466.83314191065824,464.7395057487846
3.6000000000000028,-4.88109566879,3.14589912533,23.0547530449,0.00102148678105,0.345641755246,0.0,-4.79019514535,1.63209982152,5.06862740464,-0.0379015224591,0.154602800754,0.0,407.78044584311124,407.7564072013325,407.6899376071134,406.146284689687
3.660000000000003,-5.17486562572,3.24372869472,23.3578302081,6.28282604284,0.354751797064,0.0,-5.00293317867,1.62874033588,5.03326188415,-0.00324608875377,0.145633632088,0.0,444.33957950945603,443.625208028594,444.28501700257686,447.11779158017845
3.720000000000003,-5.48103810528,3.34133964796,23.6572491522,6.28287689383,0.363384356714,0.0,-5.20361319346,1.6249559772,4.94696202305,0.00798427639112,0.140110935015,0.0,429.58811815921035,429.13955783115375,428.0786239638697,429.0334236833631
3.780000000000003,-5.80065319306,3.43872592058,23.9546552808,0.000183470318711,0.372056617363,0.0,-5.45091620537,1.62130091251,4.96547387518,0.00862224893933,0.152169801791,0.0,464.69117807646495,465.6540879916921,465.1530677527207,465.20291490245046
3.840000000000003,-6.13511494569,3.5359025477,24.2525965555,0.000431606431027,0.382209759504,0.0,-5.69859962174,1.61795819337,4.96479488203,-0.00682745263128,0.190828127928,0.0,459.18944742233697,462.27167064213864,462.7130791776795,461.49487478182454
3.900000000000003,-6.48248388407,3.6328785608,24.5450097298,6.28317107004,0.394212571952,0.0,-5.88141026086,1.61455063741,4.78223467037,-0.00866545134937,0.213988373693,0.0,398.44945300846507,400.6051971843891,400.880764417143,400.71377320079415
3.960000000000003,-6.84226132817,3.72964442174,24.8293673696,6.28282958073,0.407279749227,0.0,-6.11221988766,1.61094760973,4.69551553233,-0.000323274134391,0.224456102119,0.0,434.7102116041086,435.63453078128583,435.41180032418475,436.1094271627559
4.020000000000002,-7.21668999174,3.82619025532,25.109701504,6.28299067828,0.420727614844,0.0,-6.36977769055,1.6072560262,4.64774110627,0.00810926543895,0.22347429105,0.0,451.458926647812,451.4286531515306,450.17955231248595,450.8614886259964
4.080000000000001,-7.60817752874,3.92251914569,25.3900195409,0.000524097290912,0.433869233755,0.0,-6.68074227559,1.60376868499,4.69422968387,0.0187705542575,0.208209363105,0.0,485.12032390887833,484.0153959948288,484.6522206853855,485.45292285366753
4.14,-8.01734375607,4.01865333076,25.6702370056,0.00138955096261,0.445773952405,0.0,-6.95906392656,1.60078901173,4.64499821814,0.00388546771904,0.157126613666,0.0,459.51134849423767,455.4775905117211,458.33478918274017,457.1498284912695
4.199999999999998,-8.44311289251,4.11461972006,25.9466709409,0.00149708243099,0.455498291184,0.0,-7.23404372342,1.59810443663,4.56839005495,-0.0027630727171,0.170468376001,0.0,450.47911292532996,451.58137306454887,451.58167538840274,451.0448704362171
4.259999999999997,-8.88570864389,4.21042620597,26.2186136972,0.00145424940786,0.466029533973,0.0,-7.51997904135,1.59543687527,4.49513391908,0.00309850835276,0.18407031818,0.0,455.02791274512117,456.1444430035369,454.05915481703613,454.52930429968995
4.319999999999996,-9.34446608853,4.30606936456,26.4835994641,0.00139732203154,0.477211583915,0.0,-7.77292953267,1.5926742404,4.33696973814,-0.0106100525607,0.190599744546,0.0,427.0654934933466,427.65740517011983,428.5478292491104,427.3806600133394
4.379999999999995,-9.81894429951,4.40154495686,26.7395932075,0.000728439305102,0.488587144045,0.0,-8.04398680683,1.58980105943,4.19517116928,-0.0122463350682,0.187501845101,0.0,436.2361656914432,436.01304476122624,435.22832468427606,435.0914327507975
4.439999999999993,-10.3089312147,4.49683811845,26.9850936612,0.000508103961344,0.500438009485,0.0,-8.29000331531,1.58661336738,3.98756915915,0.009526156307,0.212361903965,0.0,412.6011526524476,414.8313843970047,412.231218139523,414.1513745720474
4.499999999999992,-10.8162147182,4.59194338909,27.2222058277,0.0016866676597,0.513930350164,0.0,-8.62033845424,1.58363585463,3.91431438634,0.0346251485787,0.242357599056,0.0,463.2401385656612,465.64015811306245,463.3501035276296,465.3196300752016
4.559999999999991,-11.3429273613,4.68689012762,27.4535226342,0.00364580891792,0.528674742987,0.0,-8.93773173047,1.58139796702,3.7944969439,0.0283828643242,0.251755326178,0.0,452.19581728135853,453.0115431151308,452.7684225461046,452.2661561799858
4.6199999999999894,-11.8870676045,4.78171691961,27.674202331,0.00554231842351,0.543436730608,0.0,-9.20144023295,1.57959058243,3.56050128843,0.0373835027456,0.231042497462,0.0,414.233762641794,412.4727516005961,414.30451445617024,415.0958326805828
4.679999999999988,-12.4504810261,4.87648769726,27.885933853,0.00747569254504,0.55810165241,0.0,-9.57978355673,1.57958828041,3.49473685091,0.0191261452639,0.262743143633,0.0,477.32168298847506,479.7892443285482,479.5907716342434,478.2019255937694
4.739999999999987,-13.0335418559,4.9712431595,28.0880909165,0.0087182198126,0.573907289571,0.0,-9.8567387328,1.57897914282,3.24264086866,0.0236994855253,0.26475867709,0.0,415.9444301101444,416.19604804503035,415.2523679275892,415.6535256182058
4.799999999999986,-13.6357149541,5.06600479493,28.2783483373,0.0105971845225,0.589606517527,0.0,-10.2165730502,1.57983328827,3.09698530576,0.043334271177,0.254599049352,0.0,459.646681958714,458.90698360532343,459.78164820157167,461.3354121832537
4.859999999999984,-14.2577128155,5.16080874033,28.456520993,0.0130627221191,0.604689612879,0.0,-10.5177737505,1.58040899486,2.84063655599,0.0361835446179,0.244043268761,0.0,423.6661320824847,422.82399863808917,423.5374274159507,422.9227132553691
4.919999999999983,-14.8977351264,5.25566235317,28.6186287628,0.0152505574001,0.619474274395,0.0,-10.8174174979,1.58145934233,2.56154422633,0.0370187304269,0.250761021221,0.0,417.5079981291234,418.1588550204085,418.2417407164946,418.31519651143526
4.979999999999982,-15.5584068132,5.35064828211,28.7671042072,0.0171021137785,0.635501835671,0.0,-11.2057248077,1.58482318009,2.38502850332,0.0142060989242,0.288150194664,0.0,460.43912212160984,463.4554953044635,463.990421810368,462.195629187656
5.0399999999999805,-16.2428114321,5.44585333287,28.9048244536,0.0185980063303,0.653211213106,0.0,-11.6084440638,1.58869823588,2.20268228217,0.0405827641122,0.306371059262,0.0,466.9048548691139,468.40795606759036,465.9067269067603,467.9652260471227
